invoice_number,Date,Company_Name,Brand_Name,Total,Customer_Category,Trade_Type
SI.2023.07.00027,02 Jul 2023,Uluwatu Shop,Home Uluwatu,"880,000.",Retail,Local
SI.2023.07.00028,03 Jul 2023,Uluwatu Shop,Home Uluwatu,"425,000.",Retail,Local
SI.2023.07.00029,04 Jul 2023,Uluwatu Shop,Home Uluwatu,"2,561,000.",Retail,Local
SI.2023.07.00030,06 Jul 2023,Uluwatu Shop,Home Uluwatu,"1,045,000.",Retail,Local
SI.2023.07.00034,07 Jul 2023,Ubud Shop,Home Ubud,"6,568,000.",Retail,Local
SI.2023.07.00035,08 Jul 2023,Ubud Shop,Home Ubud,"9,364,000.",Retail,Local
SI.2023.07.00036,09 Jul 2023,Ubud Shop,Home Ubud,"7,679,000.",Retail,Local
SI.2023.07.00037,10 Jul 2023,Ubud Shop,Home Ubud,"7,051,000.",Retail,Local
SI.2023.07.00038,11 Jul 2023,Ubud Shop,Home Ubud,"15,503,000.",Retail,Local
SI.2023.07.00039,12 Jul 2023,Ubud Shop,Home Ubud,"11,348,950.",Retail,Local
SI.2023.07.00040,07 Jul 2023,Sanur Shop,Home Sanur,"3,105,000.",Retail,Local
SI.2023.07.00041,08 Jul 2023,Sanur Shop,Home Sanur,"5,625,000.",Retail,Local
SI.2023.07.00042,09 Jul 2023,Sanur Shop,Home Sanur,"2,605,000.",Retail,Local
SI.2023.07.00043,10 Jul 2023,Sanur Shop,Home Sanur,"3,425,000.",Retail,Local
SI.2023.07.00044,11 Jul 2023,Sanur Shop,Home Sanur,"2,270,000.",Retail,Local
SI.2023.07.00045,07 Jul 2023,Uluwatu Shop,Home Uluwatu,"5,180,000.",Retail,Local
SI.2023.07.00046,08 Jul 2023,Uluwatu Shop,Home Uluwatu,"9,251,000.",Retail,Local
SI.2023.07.00047,09 Jul 2023,Uluwatu Shop,Home Uluwatu,"8,530,000.",Retail,Local
SI.2023.07.00048,10 Jul 2023,Uluwatu Shop,Home Uluwatu,"5,590,000.",Retail,Local
SI.2023.07.00049,11 Jul 2023,Uluwatu Shop,Home Uluwatu,"3,477,500.",Retail,Local
SI.2023.07.00050,12 Jul 2023,Uluwatu Shop,Home Uluwatu,"2,772,000.",Retail,Local
SI.2023.07.00051,07 Jul 2023,Shed Shop,Shed Shop,"2,235,000.",Retail,Local
SI.2023.07.00052,08 Jul 2023,Shed Shop,Shed Shop,"200,000.",Retail,Local
SI.2023.07.00053,09 Jul 2023,Shed Shop,Shed Shop,"2,660,000.",Retail,Local
SI.2023.07.00054,10 Jul 2023,Shed Shop,Shed Shop,"1,675,000.",Retail,Local
SI.2023.07.00055,11 Jul 2023,Shed Shop,Shed Shop,"2,950,000.",Retail,Local
SI.2023.07.00056,12 Jul 2023,Shed Shop,Shed Shop,"150,000.",Retail,Local
SI.2023.07.00057,13 Jul 2023,Shed Shop,Shed Shop,"1,735,000.",Retail,Local
SI.2023.07.00062,13 Jul 2023,Sanur Shop,Home Sanur,"5,303,000.",Retail,Local
SI.2023.07.00063,14 Jul 2023,Sanur Shop,Home Sanur,"2,412,000.",Retail,Local
SI.2023.07.00064,15 Jul 2023,Sanur Shop,Home Sanur,"250,000.",Retail,Local
SI.2023.07.00065,16 Jul 2023,Sanur Shop,Home Sanur,"2,250,000.",Retail,Local
SI.2023.07.00066,13 Jul 2023,Ubud Shop,Home Ubud,"13,877,600.",Retail,Local
SI.2023.07.00067,14 Jul 2023,Ubud Shop,Home Ubud,"18,000,250.",Retail,Local
SI.2023.07.00068,15 Jul 2023,Ubud Shop,Home Ubud,"5,601,000.",Retail,Local
SI.2023.07.00069,16 Jul 2023,Ubud Shop,Home Ubud,"2,870,000.",Retail,Local
SI.2023.07.00073,14 Jul 2023,Shed Shop,Shed Shop,"2,175,000.",Retail,Local
SI.2023.07.00074,15 Jul 2023,Shed Shop,Shed Shop,"14,140,000.",Retail,Local
SI.2023.07.00075,16 Jul 2023,Shed Shop,Shed Shop,"320,000.",Retail,Local
SI.2023.07.00077,13 Jul 2023,Uluwatu Shop,Home Uluwatu,"2,715,000.",Retail,Local
SI.2023.07.00078,14 Jul 2023,Uluwatu Shop,Home Uluwatu,"5,455,000.",Retail,Local
SI.2023.07.00079,15 Jul 2023,Uluwatu Shop,Home Uluwatu,"9,852,000.",Retail,Local
SI.2023.07.00080,16 Jul 2023,Uluwatu Shop,Home Uluwatu,"1,605,000.",Retail,Local
SI.2023.07.00081,09 Jul 2023,Bazzar Labrisa,Bazzar Labrisa,"6,540,000.",Retail,Local
SI.2023.07.00082,16 Jul 2023,Bazzar Labrisa,Bazzar Labrisa,"3,300,000.",Retail,Local
SI.2023.07.00083,04 Jul 2023,Lobby Shop,Home Lobby,"2,565,000.",Retail,Local
SI.2023.07.00084,12 Jul 2023,Lobby Shop,Home Lobby,"6,156,000.",Retail,Local
SI.2023.07.00085,13 Jul 2023,Lobby Shop,Home Lobby,"2,865,000.",Retail,Local
SI.2023.07.00086,01 Jul 2023,Revenue Studio,Studio,"300,000.",Studio,Local
SI.2023.07.00087,01 Jul 2023,Revenue Studio,Studio,"1,900,000.",Studio,Local
SI.2023.07.00088,01 Jul 2023,Revenue Studio,Studio,"1,600,000.",Studio,Local
SI.2023.07.00089,01 Jul 2023,Revenue Studio,Studio,"300,000.",Studio,Local
SI.2023.07.00090,02 Jul 2023,Revenue Studio,Studio,"392,000.",Studio,Local
SI.2023.07.00091,02 Jul 2023,Revenue Studio,Studio,"1,400,000.",Studio,Local
SI.2023.07.00092,05 Jul 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.07.00093,05 Jul 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.07.00094,06 Jul 2023,Revenue Studio,Studio,"480,000.",Studio,Local
SI.2023.07.00095,06 Jul 2023,Revenue Studio,Studio,"700,000.",Studio,Local
SI.2023.07.00096,06 Jul 2023,Revenue Studio,Studio,"1,500,000.",Studio,Local
SI.2023.07.00097,07 Jul 2023,Revenue Studio,Studio,"2,560,000.",Studio,Local
SI.2023.07.00098,07 Jul 2023,Revenue Studio,Studio,"240,000.",Studio,Local
SI.2023.07.00099,07 Jul 2023,Revenue Studio,Studio,"1,000,000.",Studio,Local
SI.2023.07.00100,08 Jul 2023,Revenue Studio,Studio,"480,000.",Studio,Local
SI.2023.07.00101,08 Jul 2023,Revenue Studio,Studio,"350,000.",Studio,Local
SI.2023.07.00102,08 Jul 2023,Revenue Studio,Studio,"1,600,000.",Studio,Local
SI.2023.07.00103,09 Jul 2023,Revenue Studio,Studio,"300,000.",Studio,Local
SI.2023.07.00104,09 Jul 2023,Revenue Studio,Studio,"300,000.",Studio,Local
SI.2023.07.00105,09 Jul 2023,Revenue Studio,Studio,"300,000.",Studio,Local
SI.2023.07.00106,09 Jul 2023,Revenue Studio,Studio,"300,000.",Studio,Local
SI.2023.07.00107,09 Jul 2023,Revenue Studio,Studio,"2,000,000.",Studio,Local
SI.2023.07.00108,09 Jul 2023,Revenue Studio,Studio,"1,372,000.",Studio,Local
SI.2023.07.00109,10 Jul 2023,Revenue Studio,Studio,"1,200,000.",Studio,Local
SI.2023.07.00110,10 Jul 2023,Revenue Studio,Studio,"800,000.",Studio,Local
SI.2023.07.00111,10 Jul 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.07.00112,10 Jul 2023,Revenue Studio,Studio,"300,000.",Studio,Local
SI.2023.07.00121,17 Jul 2023,Shed Shop,Shed Shop,"890,000.",Retail,Local
SI.2023.07.00122,18 Jul 2023,Shed Shop,Shed Shop,"3,175,000.",Retail,Local
SI.2023.07.00123,19 Jul 2023,Shed Shop,Shed Shop,"2,000,000.",Retail,Local
SI.2023.07.00124,20 Jul 2023,Shed Shop,Shed Shop,"2,190,000.",Retail,Local
SI.2023.07.00125,17 Jul 2023,Ubud Shop,Home Ubud,"6,590,000.",Retail,Local
SI.2023.07.00126,18 Jul 2023,Ubud Shop,Home Ubud,"5,830,000.",Retail,Local
SI.2023.07.00127,19 Jul 2023,Ubud Shop,Home Ubud,"6,755,000.",Retail,Local
SI.2023.07.00128,17 Jul 2023,Sanur Shop,Home Sanur,"4,955,000.",Retail,Local
SI.2023.07.00129,18 Jul 2023,Sanur Shop,Home Sanur,"8,225,000.",Retail,Local
SI.2023.07.00130,19 Jul 2023,Sanur Shop,Home Sanur,"5,523,000.",Retail,Local
SI.2023.07.00131,17 Jul 2023,Uluwatu Shop,Home Uluwatu,"480,000.",Retail,Local
SI.2023.07.00132,18 Jul 2023,Uluwatu Shop,Home Uluwatu,"290,000.",Retail,Local
SI.2023.07.00133,19 Jul 2023,Uluwatu Shop,Home Uluwatu,"705,000.",Retail,Local
SI.2023.07.00134,20 Jul 2023,Uluwatu Shop,Home Uluwatu,"1,975,000.",Retail,Local
SI.2023.07.00135,20 Jul 2023,Sanur Shop,Home Sanur,"6,252,000.",Retail,Local
SI.2023.07.00136,20 Jul 2023,Ubud Shop,Home Ubud,"6,085,000.",Retail,Local
SI.2023.07.00149,18 Jul 2023,Lobby Shop,Home Lobby,"7,419,750.",Retail,Local
SI.2023.07.00150,19 Jul 2023,Lobby Shop,Home Lobby,"6,655,000.",Retail,Local
SI.2023.07.00151,21 Jul 2023,Ubud Shop,Home Ubud,"9,552,000.",Retail,Local
SI.2023.07.00152,22 Jul 2023,Ubud Shop,Home Ubud,"10,070,000.",Retail,Local
SI.2023.07.00153,23 Jul 2023,Ubud Shop,Home Ubud,"3,100,000.",Retail,Local
SI.2023.07.00154,24 Jul 2023,Ubud Shop,Home Ubud,"7,240,000.",Retail,Local
SI.2023.07.00155,21 Jul 2023,Sanur Shop,Home Sanur,"2,480,000.",Retail,Local
SI.2023.07.00156,22 Jul 2023,Sanur Shop,Home Sanur,"290,000.",Retail,Local
SI.2023.07.00157,23 Jul 2023,Sanur Shop,Home Sanur,"2,040,000.",Retail,Local
SI.2023.07.00158,24 Jul 2023,Sanur Shop,Home Sanur,"19,231,750.",Retail,Local
SI.2023.07.00159,21 Jul 2023,Shed Shop,Shed Shop,"7,510,000.",Retail,Local
SI.2023.07.00160,22 Jul 2023,Shed Shop,Shed Shop,"4,375,000.",Retail,Local
SI.2023.07.00161,23 Jul 2023,Shed Shop,Shed Shop,"1,640,000.",Retail,Local
SI.2023.07.00162,24 Jul 2023,Shed Shop,Shed Shop,"3,115,000.",Retail,Local
SI.2023.07.00163,25 Jul 2023,Shed Shop,Shed Shop,"4,245,000.",Retail,Local
SI.2023.07.00164,26 Jul 2023,Shed Shop,Shed Shop,"850,000.",Retail,Local
SI.2023.07.00165,21 Jul 2023,Uluwatu Shop,Home Uluwatu,"3,265,000.",Retail,Local
SI.2023.07.00166,22 Jul 2023,Uluwatu Shop,Home Uluwatu,"2,985,000.",Retail,Local
SI.2023.07.00167,23 Jul 2023,Uluwatu Shop,Home Uluwatu,"1,490,000.",Retail,Local
SI.2023.07.00168,24 Jul 2023,Uluwatu Shop,Home Uluwatu,"965,000.",Retail,Local
SI.2023.07.00169,25 Jul 2023,Uluwatu Shop,Home Uluwatu,"3,793,000.",Retail,Local
SI.2023.07.00170,26 Jul 2023,Uluwatu Shop,Home Uluwatu,"9,038,000.",Retail,Local
SI.2023.07.00171,25 Jul 2023,Sanur Shop,Home Sanur,"11,150,500.",Retail,Local
SI.2023.07.00172,26 Jul 2023,Sanur Shop,Home Sanur,"322,000.",Retail,Local
SI.2023.07.00173,25 Jul 2023,Ubud Shop,Home Ubud,"11,315,000.",Retail,Local
SI.2023.07.00174,26 Jul 2023,Ubud Shop,Home Ubud,"5,543,000.",Retail,Local
SI.2023.07.00175,24 Jul 2023,Lobby Shop,Home Lobby,"375,000.",Retail,Local
SI.2023.07.00177,23 Jul 2023,Bazzar Labrisa,Bazzar Labrisa,"5,042,500.",Retail,Local
SI.2023.07.00179,26 Jul 2023,Lobby Shop,Home Lobby,"13,464,000.",Retail,Local
SI.2023.07.00180,11 Jul 2023,Revenue Studio,Studio,"1,600,000.",Studio,Local
SI.2023.07.00181,12 Jul 2023,Revenue Studio,Studio,"3,150,000.",Studio,Local
SI.2023.07.00182,12 Jul 2023,Revenue Studio,Studio,"1,050,000.",Studio,Local
SI.2023.07.00183,12 Jul 2023,Revenue Studio,Studio,"1,920,000.",Studio,Local
SI.2023.07.00184,12 Jul 2023,Revenue Studio,Studio,"500,000.",Studio,Local
SI.2023.07.00185,13 Jul 2023,Revenue Studio,Studio,"375,000.",Studio,Local
SI.2023.07.00186,13 Jul 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.07.00187,14 Jul 2023,Revenue Studio,Studio,"500,000.",Studio,Local
SI.2023.07.00188,14 Jul 2023,Revenue Studio,Studio,"880,000.",Studio,Local
SI.2023.07.00189,14 Jul 2023,Revenue Studio,Studio,"550,000.",Studio,Local
SI.2023.07.00190,14 Jul 2023,Revenue Studio,Studio,"1,500,000.",Studio,Local
SI.2023.07.00191,16 Jul 2023,Revenue Studio,Studio,"1,440,000.",Studio,Local
SI.2023.07.00192,16 Jul 2023,Revenue Studio,Studio,"750,000.",Studio,Local
SI.2023.07.00193,16 Jul 2023,Revenue Studio,Studio,"1,800,000.",Studio,Local
SI.2023.07.00194,16 Jul 2023,Revenue Studio,Studio,"250,000.",Studio,Local
SI.2023.07.00195,16 Jul 2023,Revenue Studio,Studio,"392,000.",Studio,Local
SI.2023.07.00196,17 Jul 2023,Revenue Studio,Studio,"1,100,000.",Studio,Local
SI.2023.07.00197,17 Jul 2023,Revenue Studio,Studio,"500,000.",Studio,Local
SI.2023.07.00198,17 Jul 2023,Revenue Studio,Studio,"480,000.",Studio,Local
SI.2023.07.00199,17 Jul 2023,Revenue Studio,Studio,"900,000.",Studio,Local
SI.2023.07.00200,18 Jul 2023,Revenue Studio,Studio,"1,520,000.",Studio,Local
SI.2023.07.00202,27 Jul 2023,Shed Shop,Shed Shop,"2,215,000.",Retail,Local
SI.2023.07.00203,28 Jul 2023,Shed Shop,Shed Shop,"1,255,000.",Retail,Local
SI.2023.07.00204,29 Jul 2023,Shed Shop,Shed Shop,"1,980,000.",Retail,Local
SI.2023.07.00205,30 Jul 2023,Shed Shop,Shed Shop,"2,735,000.",Retail,Local
SI.2023.07.00206,27 Jul 2023,Ubud Shop,Home Ubud,"3,180,000.",Retail,Local
SI.2023.07.00207,28 Jul 2023,Ubud Shop,Home Ubud,"16,234,100.",Retail,Local
SI.2023.07.00208,29 Jul 2023,Ubud Shop,Home Ubud,"5,860,000.",Retail,Local
SI.2023.07.00209,30 Jul 2023,Ubud Shop,Home Ubud,"5,030,000.",Retail,Local
SI.2023.07.00210,27 Jul 2023,Sanur Shop,Home Sanur,"4,340,000.",Retail,Local
SI.2023.07.00211,28 Jul 2023,Sanur Shop,Home Sanur,"880,000.",Retail,Local
SI.2023.07.00212,29 Jul 2023,Sanur Shop,Home Sanur,"4,897,400.",Retail,Local
SI.2023.07.00213,30 Jul 2023,Sanur Shop,Home Sanur,"5,055,000.",Retail,Local
SI.2023.07.00214,27 Jul 2023,Uluwatu Shop,Home Uluwatu,"3,290,000.",Retail,Local
SI.2023.07.00215,28 Jul 2023,Uluwatu Shop,Home Uluwatu,"2,533,000.",Retail,Local
SI.2023.07.00216,29 Jul 2023,Uluwatu Shop,Home Uluwatu,"3,364,500.",Retail,Local
SI.2023.07.00217,30 Jul 2023,Uluwatu Shop,Home Uluwatu,"1,660,000.",Retail,Local
SI.2023.07.00218,27 Jul 2023,Lobby Shop,Home Lobby,"300,000.",Retail,Local
SI.2023.07.00229,31 Jul 2023,Ubud Shop,Home Ubud,"15,009,000.",Retail,Local
SI.2023.07.00230,31 Jul 2023,Sanur Shop,Home Sanur,"305,000.",Retail,Local
SI.2023.07.00231,31 Jul 2023,Uluwatu Shop,Home Uluwatu,"10,824,000.",Retail,Local
SI.2023.07.00232,31 Jul 2023,Shed Shop,Shed Shop,"1,150,000.",Retail,Local
SI.2023.07.00233,31 Jul 2023,Lobby Shop,Home Lobby,"290,000.",Retail,Local
SI.2023.07.00234,30 Jul 2023,Bazzar Labrisa,Bazzar Labrisa,"6,600,000.",Retail,Local
SI.2023.07.00236,17 Jul 2023,Sales Kevala Home,Home Kevala,"1,000,000.",Retail,Local
SI.2023.07.00239,19 Jul 2023,Revenue Studio,Studio,"1,350,000.",Studio,Local
SI.2023.07.00240,19 Jul 2023,Revenue Studio,Studio,"500,000.",Studio,Local
SI.2023.07.00241,19 Jul 2023,Revenue Studio,Studio,"3,560,000.",Studio,Local
SI.2023.07.00242,20 Jul 2023,Revenue Studio,Studio,"150,000.",Studio,Local
SI.2023.07.00243,20 Jul 2023,Revenue Studio,Studio,"240,000.",Studio,Local
SI.2023.07.00244,20 Jul 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.07.00245,21 Jul 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.07.00246,21 Jul 2023,Revenue Studio,Studio,"400,000.",Studio,Local
SI.2023.07.00248,21 Jul 2023,Revenue Studio,Studio,"1,500,000.",Studio,Local
SI.2023.07.00249,21 Jul 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.07.00250,22 Jul 2023,Revenue Studio,Studio,"300,000.",Studio,Local
SI.2023.07.00251,22 Jul 2023,Revenue Studio,Studio,"1,700,000.",Studio,Local
SI.2023.07.00252,23 Jul 2023,Revenue Studio,Studio,"1,950,000.",Studio,Local
SI.2023.07.00253,23 Jul 2023,Revenue Studio,Studio,"1,372,000.",Studio,Local
SI.2023.07.00254,24 Jul 2023,Revenue Studio,Studio,"500,000.",Studio,Local
SI.2023.07.00255,24 Jul 2023,Revenue Studio,Studio,"400,000.",Studio,Local
SI.2023.07.00256,24 Jul 2023,Revenue Studio,Studio,"1,200,000.",Studio,Local
SI.2023.07.00257,25 Jul 2023,Revenue Studio,Studio,"1,700,000.",Studio,Local
SI.2023.07.00258,26 Jul 2023,Revenue Studio,Studio,"500,000.",Studio,Local
SI.2023.07.00259,27 Jul 2023,Revenue Studio,Studio,"2,500,000.",Studio,Local
SI.2023.07.00260,28 Jul 2023,Revenue Studio,Studio,"500,000.",Studio,Local
SI.2023.07.00261,28 Jul 2023,Revenue Studio,Studio,"1,200,000.",Studio,Local
SI.2023.07.00262,29 Jul 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.07.00263,29 Jul 2023,Revenue Studio,Studio,"1,600,000.",Studio,Local
SI.2023.07.00264,29 Jul 2023,Revenue Studio,Studio,"300,000.",Studio,Local
SI.2023.07.00265,29 Jul 2023,Revenue Studio,Studio,"1,200,000.",Studio,Local
SI.2023.07.00266,29 Jul 2023,Revenue Studio,Studio,"400,000.",Studio,Local
SI.2023.07.00267,30 Jul 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.07.00268,30 Jul 2023,Revenue Studio,Studio,"1,200,000.",Studio,Local
SI.2023.07.00269,31 Jul 2023,Revenue Studio,Studio,"22,440,000.",Studio,Local
SI.2023.07.00282,13 Jul 2023,Revenue Studio,Studio,"3,000,000.",Studio,Local
SI.2023.07.00292,14 Jul 2023,Tau Bali Group,Tau Bali Group,"2,331,000.",Restaurant,Local
SI.2023.07.00293,24 Jul 2023,Rayjin Ubud,Rayjin Ubud,"58,520,000.",Restaurant,Local
SI.2023.07.00294,13 Jul 2023,Bali Perkasa Sukses,Indigo Bali,"2,097,900.",Hotel,Local
SI.2023.07.00295,27 Jul 2023,Bali Perkasa Sukses,Indigo Bali,"1,648,350.",Hotel,Local
SI.2023.07.00296,11 Jul 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"38,277,684.",Hotel,Local
SI.2023.07.00297,24 Jul 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"17,533,615.",Hotel,Local
SI.2023.07.00298,05 Jul 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"11,923,065.",Hotel,Local
SI.2023.07.00299,05 Jul 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"156,987,022.",Hotel,Local
SI.2023.07.00300,18 Jul 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"15,933,550.",Hotel,Local
SI.2023.07.00301,18 Jul 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"2,353,644.",Hotel,Local
SI.2023.07.00302,11 Jul 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"55,532,578.",Hotel,Local
SI.2023.07.00303,18 Jul 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"151,681,000.",Hotel,Local
SI.2023.07.00304,24 Jul 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"68,802,795.",Hotel,Local
SI.2023.07.00305,18 Jul 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"12,222,432.",Hotel,Local
SI.2023.07.00306,11 Jul 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"26,643,663.",Hotel,Local
SI.2023.07.00307,05 Jul 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"24,826,815.",Hotel,Local
SI.2023.07.00308,24 Jul 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"14,534,784.",Hotel,Local
SI.2023.07.00309,24 Jul 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"9,094,563.",Hotel,Local
SI.2023.07.00310,11 Jul 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"5,806,687.",Hotel,Local
SI.2023.07.00311,05 Jul 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"18,085,896.",Hotel,Local
SI.2023.07.00312,07 Jul 2023,Duta Jaya Perkasa,Jumeirah Bali,"4,884,000.",Hotel,Local
SI.2023.07.00313,28 Jul 2023,Bali Giri Kencana,Four Season Resort Jimbaran Bay,"3,885,000.",Hotel,Local
SI.2023.07.00314,21 Jul 2023,Karang Mas Sejahtera,Ayana Hospitality,"39,060,900.",Hotel,Local
SI.2023.07.00315,27 Jul 2023,Good Food People,Milk & Madu Ubud,"4,545,450.",Restaurant,Local
SI.2023.07.00316,26 Jul 2023,Shelter Indonesia Group,Shelter Seminyak,"6,327,000.",Restaurant,Local
SI.2023.07.00317,31 Jul 2023,Amanda Arumdhani,Four Season Sayan,"5,233,650.",Hotel,Local
SI.2023.07.00318,31 Jul 2023,Abirupa Nusa Cipta,Tejaprana Bisma,"25,407,900.",Hotel,Local
SI.2023.07.00319,25 Jul 2023,Mandara Spa Indonesia,Mandara Spa,"17,649,000.",SPA,Local
SI.2023.07.00320,27 Jul 2023,Bali Perkasa Sukses,Indigo Bali,"1,509,600.",Hotel,Local
SI.2023.07.00321,13 Jul 2023,Bali Perkasa Sukses,Indigo Bali,"15,895,200.",Hotel,Local
SI.2023.07.00322,21 Jul 2023,Wynncor Bali,Andaz Bali,"2,081,250.",Hotel,Local
SI.2023.07.00323,03 Jul 2023,Good Food People,Milk & Madu Ubud,"2,275,500.",Restaurant,Local
SI.2023.07.00324,27 Jul 2023,Bali Perkasa Sukses,Indigo Bali,"2,813,850.",Hotel,Local
SI.2023.07.00325,27 Jul 2023,Anaamaya Resort Seminyak,Alila Seminyak,"13,608,600.",Hotel,Local
SI.2023.07.00327,28 Jul 2023,Mandra Alila,Alila Manggis,"57,997,500.",Hotel,Local
SI.2023.07.00328,21 Jul 2023,Wynncor Bali,Andaz Bali,"2,081,250.",Hotel,Local
SI.2023.07.00329,24 Jul 2023,Revolver Cinta kopi,Revolver,"5,328,000.",Restaurant,Local
SI.2023.07.00330,21 Jul 2023,Prima Ismaya Sejahtera,Ismaya,"70,596,000.",Restaurant,Local
SI.2023.07.00331,20 Jul 2023,Anaamaya Resort Seminyak,Alila Seminyak,"5,243,350.",Hotel,Local
SI.2023.07.00332,25 Jul 2023,Anaamaya Resort Seminyak,Alila Seminyak,"4,780,205.",Hotel,Local
SI.2023.07.00333,03 Jul 2023,Good Food Guys,Milk & Madu Berawa,"2,275,500.",Restaurant,Local
SI.2023.07.00334,06 Jul 2023,Bidadari Dunia - La Plancha,La Plancha Bali Sejahtera,"15,595,500.",Restaurant,Local
SI.2023.07.00335,19 Jul 2023,Barmuteary PTE. LTD,Barmuteary,"1,635.",Umum,Export
SI.2023.07.00336,18 Jul 2023,Bask Gili Meno,Bask Gili Meno,"15,151,500.",Hotel,Local
SI.2023.07.00337,19 Jul 2023,Nusantara Island Resort,Amankila Hotel,"85,103,700.",Hotel,Local
SI.2023.07.00338,19 Jul 2023,Mandra Alila,Alila Manggis,"68,181,750.",Hotel,Local
SI.2023.07.00339,14 Jul 2023,Kreasi Cipta Karsa,The Langham Jakarta,"12,836,000.",Hotel,Local
SI.2023.07.00340,13 Jul 2023,Bali Perkasa Sukses,Indigo Bali,"4,304,400.",Hotel,Local
SI.2023.07.00341,13 Jul 2023,Bali Perkasa Sukses,Indigo Bali,"21,639,450.",Hotel,Local
SI.2023.07.00342,05 Jul 2023,Anaamaya Resort Seminyak,Alila Seminyak,"6,256,150.",Hotel,Local
SI.2023.07.00343,17 Jul 2023,Anaamaya Resort Seminyak,Alila Seminyak,"5,333,025.",Hotel,Local
SI.2023.07.00344,05 Jul 2023,Anaamaya Resort Seminyak,Alila Seminyak,"14,912,850.",Hotel,Local
SI.2023.07.00345,17 Jul 2023,Anaamaya Resort Seminyak,Alila Seminyak,"49,483,800.",Hotel,Local
SI.2023.07.00346,17 Jul 2023,Anaamaya Resort Seminyak,Alila Seminyak,"8,007,450.",Hotel,Local
SI.2023.07.00347,11 Jul 2023,Food Culture Bali Indonesia,M&M Catering,"10,656,000.",Restaurant,Local
SI.2023.07.00348,12 Jul 2023,Cahaya Warna Prima,Six Sense Uluwatu,"8,308,350.",Hotel,Local
SI.2023.07.00349,12 Jul 2023,Santic Sari Dewi,Seed Resort,"804,750.",Hotel,Local
SI.2023.07.00350,07 Jul 2023,Grand Indonesia,Grand Indonesia,"1,508,268.",Restaurant,Local
SI.2023.07.00351,27 Jul 2023,Bali Perkasa Sukses,Indigo Bali,"1,132,200.",Hotel,Local
SI.2023.07.00352,04 Jul 2023,Permadani Khatulistiwa Nusantara,St Regis Hotel Jakarta,"145,366,060.",Hotel,Local
SI.2023.07.00353,06 Jul 2023,Dapur Asian Lokal,Honey and Smoke Restaurant,"7,104,000.",Restaurant,Local
SI.2023.07.00354,26 Jul 2023,Renarte General Trading LLC,Renarte,"2,066.",Agent,Export
SI.2023.07.00355,26 Jul 2023,Renarte General Trading LLC,Renarte,"5,677.2",Agent,Export
SI.2023.07.00356,19 Jul 2023,Barmuteary PTE. LTD,Barmuteary,"1,386.",Umum,Export
SI.2023.07.00357,19 Jul 2023,Barmuteary PTE. LTD,Barmuteary,"7,919.1",Umum,Export
SI.2023.07.00358,18 Aug 2023,Kusuma Inti Abadi,Oakwood Jakarta,"237,869,726.",Hotel,Local
SI.2023.07.00361,19 Jul 2023,Marloe Marloe Indonesia,Marloe,"6,110,267.64",Artist Collaboration,Local
SI.2023.07.00362,19 Jul 2023,Marloe Marloe Indonesia,Marloe,"16,966,246.52",Artist Collaboration,Local
SI.2023.07.00363,31 Jul 2023,Wakatobi Resort,Wakatobi,"103,390,950.",Hotel,Local
SI.2023.07.00364,24 Jul 2023,Bali Bounty,Kudeta,"40,515,000.",Restaurant,Local
SI.2023.07.00365,18 Sep 2023,Bali Perkasa Sukses,Indigo Bali,"4,928,400.",Hotel,Local
SI.2023.07.00366,31 Jul 2023,Karya Agung Kisma Lestari,Laguna Hotel Bali,"7,215,000.",Hotel,Local
SI.2023.07.00368,14 Sep 2023,Koi Dessert Bar Melbourne,Koi Dessert,"40,208,400.",Restaurant,Export
SI.2023.07.00379,23 Jul 2023,Revenue Studio,Studio,"2,500,000.",Studio,Local
